,feature_124,feature_299,feature_148,feature_435,feature_349,feature_332,feature_461,feature_164,feature_206,feature_442,feature_22,feature_60,feature_66,feature_118,feature_478,feature_133,feature_34,feature_342,feature_65
407,15.54,0.0611,0.0189,11.208400000000001,0.0262,0.1104,24.186200000000003,0.144,5.83,0.5967,-5115.25,-2.5417999999999994,30.2702,56.393299999999996,3.965,2.3025,8.8054,1.6937,22.5418
408,15.73,0.0885,0.0261,16.2204,0.0265,0.0311,26.301400000000005,0.212,18.4,0.6796,-5594.75,3.6254999999999993,22.6626,59.488400000000006,12.2951,2.2959,8.8973,4.7691,16.3745
409,15.82,0.0713,0.017,12.7438,0.0207,0.0841,46.4743,0.16500000000000004,3.01,1.0541,-5588.0,-2.9208999999999996,28.8106,58.35900000000001,1.9674,2.2725,8.287,1.0472,22.9209
410,15.98,0.1096,0.0182,19.3819,0.0206,0.0326,47.8616,0.254,9.31,0.7534,-5867.5,-3.5727000000000015,30.7204,58.924099999999996,6.4423,2.212,9.0447,2.8456,23.5727
411,15.84,0.0574,0.0119,10.5424,0.0193,0.15731969736607296,39.6861,0.138,9.21,1.1086,-5501.75,9.049999999999999,39.683,55.5313,6.364,2.3348,8.7495,2.7566,30.95
412,15.7,0.026,0.0103,4.3759,0.0502899482824211,0.0765,28.2655,0.056,5.46,0.9725,-5467.5,6.343600000000002,19.3697,58.5273,3.7264000000000004,2.2948,8.5266,1.6017,13.6564
413,15.78,0.0415,0.027100000000000003,9.7611,0.0455,0.0538,36.819,0.096,5.06,0.4221,-5594.25,27.68911468303499,18.6476,58.54849999999999,3.5796,2.3592,9.3851,1.5086,11.8809
414,15.89,0.039,0.0099,6.3396,0.025700000000000004,0.097,56.2919,0.08399999999999999,14.430000000000001,0.8751999999999999,-5305.5,2.8745000000000003,22.8489,57.323499999999996,9.7565,2.2909,9.7324,3.8732,17.1255
415,15.67,0.0393,0.0072,6.6798,0.013000000000000001,0.1003,24.222400000000004,0.085,8.06,0.8229,-5511.5,0.9736000000000005,22.9832,58.1841,5.374,2.4723,10.237029652516307,2.8289,19.0264
416,15.77,0.0926,0.0178,17.109,0.0121,0.0336,48.4762,0.224,6.33,0.8136,-5418.25,-3.182700000000002,29.8057,61.17880000000001,4.2716,2.3021,8.2963,2.0568,23.1827
417,15.87,0.05184,0.0313,10.186479999999998,0.0378,0.09420000000000002,37.1025,0.11699999999999999,6.5,0.8556,-5872.650000000001,5.809100000000001,38.9877,56.31960000000001,4.3589,2.3167,8.7879,2.0566,34.1909
418,15.8,0.0379,0.0175,6.163400000000001,0.0204,0.086,33.1734,0.079,7.32,0.713,-4764.0,5.615500000000001,14.8409,58.02129999999999,4.7002999999999995,2.2802,8.3588,2.258,14.3845
419,15.84,0.0394,0.0229,6.721399999999999,0.027000000000000003,0.03,18.3779,0.09,6.87,0.5742,-5393.5,-3.5400000000000005,32.7742,58.0393,4.8902,2.2737,8.627,2.1173000000000006,23.54
420,15.85,0.008,0.0115,1.3503,0.0111,0.0264,18.9111,0.017,5.68,0.8689999999999999,-5546.5,3.9900000000000024,23.6925,58.5367,4.0074,2.2622,8.5251,1.6123,16.01
421,15.8,0.0632,0.0076,11.6402,0.0182,0.0851,20.0249,0.154,5.73,0.9136,-5455.25,0.7699999999999995,22.8057,58.8413,3.9462,2.2927,8.8097,1.9009,19.23
422,15.749999999999998,0.0128,0.0081,2.2625,0.015599999999999998,0.1003,36.6246,0.029,9.6,0.9091,-5605.0,2.067300000000001,24.3585,58.60139999999999,6.3906,2.2563,9.0639,2.8179,17.9327
423,15.89,0.0888,0.0068,15.6512,0.0154,0.0811,26.717800000000004,0.201,5.45,0.7258,-5515.0,-2.4373,30.59,59.7241,3.6829,2.4160000000000004,8.9979,1.7391000000000003,22.4373
424,16.0,0.0363,0.0209,6.2488,0.0139,0.0353,31.2286,0.08,7.56,0.4685,-5672.0,3.152699999999998,22.7886,58.0975,5.1688,2.2216,8.897,2.0334,16.8473
425,15.56,0.0693,0.0181,11.3453,0.0248,0.061,23.153900000000004,0.144,8.07,0.9735,-5685.0,-1.9890999999999992,30.3824,58.598000000000006,5.399899999999999,2.4201,8.4896,2.5118000000000005,21.9891
426,15.9,0.0759,0.016,13.8346,0.0203,0.0623,23.863,0.184,9.03,0.7681,-5353.0,0.9517999999999986,26.3334,56.9734,5.8937,2.3406,10.237029652516307,2.538,19.0482
427,15.68,0.038,0.022500000000000003,6.4642,0.0242,0.03,24.767400000000002,0.083,7.29,0.6056,-5731.5,-4.933599999999999,30.9695,58.5896,5.0456,2.2799,8.7441,2.4414,24.9336
428,15.84,0.0548,0.0292,10.1886,0.0258,0.1044,39.5139,0.131,8.01,0.6066,-5545.25,1.7072999999999992,25.4819,58.9077,5.6009,2.3275,8.7073,2.2197000000000005,18.2927
429,15.88,0.046,0.0189,8.2854,0.0431,0.07589999999999998,19.7188,0.108,8.88,1.0407,-5440.5,22.4345,25.4333,60.0459,6.0666,2.3221,8.7599,2.8337,17.5655
430,15.920000000000002,0.0542,0.0188,9.0787,0.017,0.1065,28.914700000000003,0.118,6.6,0.8149999999999998,-5543.0,-3.4991,31.382599999999996,59.1739,4.3926,2.2805,8.9833,1.7519000000000002,23.4991
431,15.89,0.0726,0.0068,12.2441,0.0184,0.0381,32.1475,0.157,7.27,0.4817,-5741.75,-0.4681999999999989,20.2022,59.709799999999994,4.884599999999999,2.3867,8.8105,2.0709,20.4682
432,16.09,0.0569,0.023100000000000002,8.3879,0.0502899482824211,0.0867,25.0847,0.112,7.91,0.4817,-5333.0,-5.7091,33.6506,58.2477,5.605,2.1996,8.8105,2.6508,25.7091
433,15.9,0.13750336952302658,0.021600000000000005,38.235678500851506,0.0189,0.0779,12.5641,0.3021990244762846,7.09,0.9368,-4731.0,8.304499999999997,41.5512,57.6728,4.664999999999999,2.3248,9.1585,2.1769,31.695500000000003
434,15.81,0.0438,0.0086,7.8802,0.0167,0.0816,14.108,0.1,5.2,0.6161,-5647.5,-6.045499999999999,33.9495,58.9899,3.5785,2.3914,8.598,1.6879999999999997,26.0455
435,15.9,0.0417,0.0086,7.652199999999999,0.0162,0.1058,25.3071,0.099,4.09,0.5284,-5564.0,-0.26270000000000115,24.709400000000002,58.4618,2.7083,2.4201,8.8424,1.2803,20.2627
436,15.87,0.0618,0.022200000000000004,10.3733,0.0208,0.0713,28.0078,0.132,7.14,1.0631,-5525.25,-3.753600000000002,31.3918,58.8668,4.800299999999999,2.3936000000000006,8.7932,2.2276,23.7536
437,15.86,0.0802,0.0115,13.17,0.0184,0.0911,35.1425,0.172,6.17,0.7032,-5406.75,-1.1835999999999995,22.97,58.437200000000004,4.1362,2.2757,8.5571,1.8060000000000003,21.1836
438,15.85,0.13750336952302658,0.028,38.235678500851506,0.032400000000000005,0.0778,26.9027,0.3021990244762846,11.970000000000002,0.6302,-4159.573159036706,-10.1291,39.6821,58.6488,7.7442,2.3505,8.8249,3.2042,30.1291
439,15.85,0.0767,0.0142,13.5319,0.0322,0.0323,20.4703,0.184,11.980000000000002,0.573,-5312.75,-1.2955,25.4943,57.0184,7.9285,2.2673999999999994,8.8215,3.362,21.2955
440,15.749999999999998,0.041,0.0242,6.9047,0.0229,0.0938,25.865800000000004,0.088,5.1,0.7574,-5645.5,-12.1373,41.9354,55.732000000000006,3.406,2.4066999999999994,9.043,1.5655,32.1373
441,15.87,0.0357,0.025500000000000002,8.2453,0.0269,0.0248,21.5302,0.08,7.4,0.9254999999999999,-6345.0,-8.608200000000002,38.5841,59.807300000000005,5.2385,2.3167,9.2171,2.2001,28.608199999999997
442,15.97,0.0594,0.0207,13.8213,0.0297,0.0887,14.6928,0.135,5.91,0.9588,-6190.000000000001,-0.8044999999999992,28.800900000000002,59.0661,4.1344,2.3322999999999996,8.5855,2.1067,20.8045
443,15.77,0.0447,0.0121,8.4008,0.020500000000000004,0.0861,57.5005,0.109,11.01,0.8149999999999998,-5648.25,-1.5944999999999994,27.2525,59.22890000000001,7.0549,2.2474,8.9833,3.3956,21.5945
444,15.54,0.0703,0.024899999999999995,12.4472,0.0215,0.0311,27.2989,0.162,12.090000000000002,0.4254,-5200.75,-1.7381999999999993,29.9212,59.4669,8.3401,2.2915,9.1526,3.3472,21.7382
445,15.78,0.0819,0.0135,14.4074,0.0272,0.0329,35.7768,0.186,7.5,0.9273999999999999,-5727.0,3.068199999999999,20.6576,58.6392,4.9841,2.2868,8.9605,2.2303,16.9318
446,16.04,0.0261,0.024899999999999995,5.6701,0.0172,0.0828,40.0406,0.055,11.902000000000001,0.714,-6624.5,1.5616199999999993,25.463939999999997,58.503699999999995,8.119860000000001,2.2689,8.7199,3.5221399999999994,18.43838
447,15.85,0.043,0.0237,8.017,0.0128,0.0768,17.6569,0.104,6.000000000000001,1.2223,-5626.25,-2.6635999999999993,30.0241,58.59389999999999,3.9721,2.3416,8.6074,1.9726000000000001,22.6636
448,15.909999999999998,0.0499,0.0276,12.5935,0.021,0.0754,32.9369,0.122,7.97,0.7613,-6546.499999999999,24.3509,23.1757,56.0367,5.3992,2.3313,9.094,2.4299,15.649099999999999
449,15.81,0.1309,0.019,23.905599999999996,0.0338,0.062099999999999995,66.37576594608113,0.3021990244762846,3.65,1.0216,-5573.75,22.467299999999998,44.9459616831798,57.5926,2.5653,2.2564,8.2395,1.161,21.38
450,15.85,0.0272,0.0226,4.571,0.0161,0.07589999999999998,20.9587,0.057,5.09,0.7162,-6033.25,-2.4636000000000005,30.3538,58.8499,3.3684,2.3416,9.1502,1.6958,22.4636
451,15.58,0.0483,0.0103,8.2043,0.0147,0.07909999999999999,20.0416,0.106,6.22,0.6254,-5626.0,-3.1427000000000005,29.0454,59.6595,4.191,2.3308,9.004,1.6549,23.1427
452,15.97,0.0086,0.0062,1.596,0.023399999999999997,0.0623,21.4685,0.020999999999999998,7.47,0.577,-5602.25,0.9408999999999992,26.7098,58.576899999999995,4.885599999999999,2.3306,9.754,2.3169,19.0591
453,16.1,0.1074,0.0164,18.8715,0.0229,0.085,17.3811,0.25,3.5,0.6385,-5834.75,-0.18909999999999924,25.4798,58.689600000000006,2.3933,2.1911,8.2914,1.1253,20.1891
454,15.84,0.0479,0.027200000000000002,10.453500000000002,0.021399999999999995,0.0858,20.791,0.102,4.35,0.8163,-6347.75,-1.1764000000000006,27.984,56.6276,2.9801,2.2569,9.1287,1.4717999999999998,21.1764
455,15.83,0.0398,0.0155,9.7688,0.0416,0.10359999999999998,27.2044,0.094,6.61,0.3963,-6660.25,4.0555,18.277,58.0623,4.3634,2.3391,8.7696,2.1037000000000003,15.944500000000001
456,15.81,0.0541,0.0106,9.2726,0.013500000000000002,0.0801,59.509100000000004,0.116,5.68,0.8384,-5440.25,-7.962699999999999,30.2755,59.7698,3.7271,2.3026,8.8945,1.6547,27.9627
457,15.73,0.0349,0.014,6.0298,0.0252,0.034,31.668200000000002,0.077,6.83,0.6611,-5314.5,-1.9382000000000008,32.4807,58.389900000000004,4.8264,2.2671,9.3181,1.8421,21.9382
458,15.81,0.0714,0.011999999999999999,13.1084,0.0177,0.1062,50.9698,0.169,9.44,1.0359,-5261.75,-2.1308999999999996,26.0868,60.4342,6.453299999999999,2.2668,8.6149,2.6739,22.1309
459,15.83,0.028,0.023100000000000002,5.3219,0.0185,0.0804,18.1288,0.068,18.07,0.8146,-5748.5,16.6491,21.9792,59.0268,12.4472,2.3391,8.8132,4.6269,17.239
460,16.04,0.0549,0.0056,13.263,0.0231,0.0848,33.7909,0.132,9.39,0.9873,-6350.25,1.3663999999999992,25.688,56.6455,6.4272,2.2689,8.659,2.831,18.6336
461,15.749999999999998,0.0867,0.0112,15.7824,0.0263,0.062099999999999995,20.9909,0.206,8.31,1.0216,-5867.0,1.1136,23.1136,59.2185,5.5958,2.3331,8.2395,2.7346999999999997,18.8864
462,15.77,0.0352,0.015,7.8905,0.0276,0.1051,19.0038,0.085,7.42,0.9174999999999999,-6475.5,2.3090999999999995,23.8511,59.4081,5.107499999999999,2.3021,8.1605,2.2496000000000005,17.6909
463,15.749999999999998,0.0455,0.0237,11.2062,0.031100000000000003,0.10130000000000002,64.707,0.108,11.810000000000002,0.9109,-6886.25,9.656399999999998,39.4515,55.30217167498311,8.3146,2.3911,9.219,3.1057,30.343599999999995
464,16.0,0.0459,0.0211,7.7892,0.0223,0.1017,26.4448,0.102,4.57,0.7193,-5341.5,0.5535999999999995,24.5095,58.919799999999995,3.1414000000000004,2.2216,9.1141,1.3925,19.4464
465,15.85,0.0528,0.029300000000000003,9.4926,0.020500000000000004,0.03,31.1368,0.123,6.93,0.6259,-5506.5,-4.6582,29.2938,56.3186,4.7022,2.2673999999999994,8.7326,2.0846,24.6582
466,15.99,0.0813,0.0107,14.3755,0.0317,0.08550000000000002,32.9145,0.183,18.421428200122122,0.604,-5733.0,-0.34549999999999986,28.4793,58.5845,12.572534636098244,2.2728,8.7283,5.233659006424407,20.3455
467,15.909999999999998,0.0545,0.0243,8.0449,0.0321,0.1021,66.37576594608113,0.104,11.090000000000002,1.1869,-5175.5,11.696399999999999,32.0454,59.5289,7.26,2.3038,8.6527,3.0366000000000004,28.3036
468,15.86,0.07080000000000002,0.0098,11.5629,0.0302,0.0319,20.3593,0.15,6.02,0.47439999999999993,-5149.0,-1.7818000000000003,28.9752,58.5543,4.0694,2.2797,8.2061,2.1375,21.7818
469,15.94,0.0775,0.027200000000000002,12.6539,0.0352,0.0932,19.442,0.167,12.370000000000001,0.7153,-5472.75,0.166400000000001,26.1038,58.7145,8.6404,2.2967,9.2047,3.3012,19.8336
470,15.79,0.0369,0.0208,6.080700000000001,0.025700000000000004,0.0571,22.9524,0.078,3.79,0.47439999999999993,-5487.0,-3.9927,31.3727,57.9035,2.5272,2.2809,8.2061,1.3998000000000002,23.9927
471,15.71,0.0429,0.0192,9.0411,0.0231,0.03,29.5551,0.099,12.570000000000002,0.7392,-6369.999999999999,-0.2799999999999988,27.9706,59.2744,8.9449,2.2732,8.9607,4.197,20.28
472,15.62,0.1252,0.0108,23.5524,0.021,0.1071,23.891000000000002,0.301,9.3,0.6927,-5248.25,-2.1172999999999997,27.0478,57.979,6.2890999999999995,2.4213999999999998,8.8519,2.8862,22.1173
473,15.79,0.0272,0.0175,5.9647,0.03130000000000001,0.0304,27.9177,0.065,7.45,0.7392,-6496.75,-3.869099999999999,29.0537,58.3051,5.103299999999999,2.2809,8.9607,1.9629,23.8691
474,15.79,0.07,0.0223,12.8258,0.0216,0.0851,41.0058,0.171,6.93,0.6242,-5324.5,4.938200000000002,18.8532,59.09069999999999,4.6676,2.2825999999999995,8.7037,2.0492000000000004,15.061800000000002
475,16.01,0.0487,0.0117,10.7836,0.0199,0.0623,32.5182,0.10700000000000001,14.23,1.1255,-6283.75,-0.961799999999999,29.492600000000003,59.2067,9.4501,2.3257,8.5891,3.7531,20.9618
476,15.760000000000002,0.0399,0.025200000000000004,7.302100000000001,0.0159,0.086,37.6779,0.095,9.47,0.8041,-5436.0,-6.8555,33.4081,59.3847,6.4508,2.3978,9.2328,3.0072,26.8555
477,15.85,0.05,0.0243,7.9924,0.0213,0.03439999999999999,18.7802,0.105,10.910000000000002,0.7506,-5398.0,0.773599999999999,23.1861,57.9745,7.4113,2.2717,8.322,2.8486,19.2264
478,15.79,0.0531,0.026300000000000004,12.9198,0.0447,0.0762,35.2476,0.126,6.89,0.6641,-6485.5,23.7864,21.1535,55.9866,4.8968,2.3596000000000004,9.1638,1.9311000000000003,16.2136
479,15.67,0.0659,0.0137,11.6306,0.0248,0.026299999999999997,44.6262,0.153,10.590000000000002,0.8704999999999999,-6284.25,-2.0291000000000006,31.554500000000004,59.39180000000001,7.4351,2.4044000000000003,8.3273,3.6747,22.0291
480,15.97,0.058,0.009,9.8188,0.023699999999999995,0.08550000000000002,47.2492,0.126,18.421428200122122,0.8230999999999999,-5280.25,-2.6673,31.016000000000002,58.2302,12.572534636098244,2.3414,8.7812,5.233659006424407,22.6673
481,15.95,0.0326,0.0066,5.7982,0.0168,0.0875,19.0442,0.075,7.27,0.8163,-5613.0,0.7900000000000001,29.7545,56.07909999999999,4.9117999999999995,2.2588,9.1287,2.3692,19.21
482,15.96,0.13750336952302658,0.0179,38.235678500851506,0.0466,0.0247,21.3059,0.3021990244762846,8.67,0.4996,-4159.573159036706,13.9782,31.3313,57.3981,6.0235,2.3397,8.7588,2.7344000000000004,26.0218
483,16.04,0.0481,0.0063,7.8852,0.0502899482824211,0.1112,16.0095,0.103,6.9,0.656,-5450.0,-5.4691,31.0165,58.3263,4.615599999999999,2.4023,8.9132,1.9698000000000002,25.4691
484,15.85,0.038,0.0213,6.008300000000001,0.0167,0.0452,34.3994,0.08,11.65,0.9136,-5439.25,-5.2427,32.4059,58.5736,8.0432,2.2673999999999994,8.8097,3.5801,25.2427
485,15.94,0.0466,0.0112,11.3772,0.0256,0.0639,14.6368,0.114,6.97,0.9588,-6204.25,-1.2336000000000014,26.3006,58.5978,4.645999999999999,2.3312,8.5855,1.9309999999999998,21.2336
486,15.8,0.0437,0.0223,10.3173,0.018,0.097,35.3398,0.1,12.11,0.687,-6263.999999999999,-7.156399999999999,33.0615,59.0979,7.9407000000000005,2.3735000000000004,8.8505,3.3661,27.1564
487,16.01,0.0692,0.022400000000000003,11.7009,0.030899999999999997,0.077,26.9186,0.15099999999999997,3.92,0.5279,-5525.5,23.4736,24.3206,58.3703,2.6882,2.3326,10.237029652516307,1.2160999999999997,16.5264
488,15.84,0.0725,0.0099,12.099200000000002,0.0207,0.0319,25.124300000000005,0.15,7.83,0.7849,-5431.75,0.6327000000000004,26.2879,58.2571,5.3109,2.2737,8.324,2.1312000000000006,19.3673
489,15.78,0.0397,0.024100000000000003,7.0868,0.04390000000000001,0.0816,47.4023,0.088,7.31,0.6901,-5667.5,16.458199999999998,32.3378,57.3798,4.943499999999999,2.4035,9.2405,2.2359000000000004,23.5418
490,15.71,0.0338,0.0237,5.9368,0.0255,0.0308,35.3393,0.077,11.900000000000002,0.5858,-5441.0,-7.814500000000001,36.343,57.8402,7.7685,2.2757,9.1637,3.65,27.8145
491,15.71,0.0361,0.0133,6.8323,0.0179,0.0335,25.937900000000003,0.088,6.000000000000001,0.7337,-5337.75,-0.09449999999999906,27.670499999999997,59.4125,4.0299,2.2954,8.8546,1.973,20.0945
492,15.99,0.0346,0.0072,8.4759,0.0252,0.0639,15.1385,0.083,5.57,0.768,-6374.500000000001,-5.165499999999998,30.3892,59.0348,3.6904,2.3375,8.8384,1.9406000000000003,25.1655
493,15.84,0.035,0.0204,5.7621,0.0418,0.07589999999999998,15.155000000000001,0.07400000000000001,7.69,1.0407,-5460.5,22.8809,23.0468,59.099000000000004,5.2902,2.3417,8.7599,2.0947,17.1191
494,15.87,0.0438,0.0199,10.7088,0.0127,0.0873,31.107000000000003,0.105,7.82,0.6576,-6572.75,2.0063999999999993,21.0027,58.2955,5.3257,2.3672,9.396,2.3098,17.9936
495,15.97,0.036,0.0084,6.7148,0.0258,0.0833,23.6833,0.086,11.810000000000002,0.8716,-5529.25,1.575499999999999,25.849,59.26669999999999,8.0824,2.3297,9.0121,3.5792,18.4245
496,15.86,0.0419,0.0161,7.5428,0.0228,0.08070000000000001,22.8894,0.098,4.35,0.7719,-5825.25,-3.1818,27.646200000000004,58.085,2.9339,2.4196000000000004,8.6611,1.5251,23.1818
497,15.74,0.03880000000000001,0.0064,9.4344,0.0322,0.0619,23.779300000000003,0.093,11.190000000000001,0.7663,-6545.0,1.5445000000000004,26.3116,58.1276,7.405500000000001,2.2793,8.7219,2.9174,18.4555
498,15.89,0.0893,0.022400000000000003,13.7931,0.0262,0.0834,26.196,0.17699999999999996,6.39,1.0631,-5710.5,-0.22269999999999976,28.802999999999997,59.0059,4.416799999999999,2.2646000000000006,8.7932,1.9227,20.2227
499,15.749999999999998,0.0704,0.018,11.8736,0.0182,0.0353,21.0808,0.154,3.66,0.9186,-5685.5,-2.0209000000000015,28.6912,59.559999999999995,2.5282,2.2563,8.4537,1.1722,22.0209
500,15.909999999999998,0.0474,0.022200000000000004,11.7403,0.0227,0.0754,21.8561,0.113,9.34,0.7613,-6565.999999999999,25.442700000000006,22.6504,58.12169999999999,6.2376000000000005,2.3313,9.094,2.6175000000000006,14.557299999999998
501,15.79,0.0332,0.0287,5.7982,0.0291,0.0874,21.7815,0.075,6.62,0.5742,-5362.5,-3.1964,28.1993,58.06250000000001,4.421299999999999,2.2809,8.627,2.2705,23.1964
502,15.589999999999998,0.0712,0.0156,11.952599999999999,0.0182,0.079,16.0182,0.159,5.83,0.9048999999999999,-5530.25,-1.1236000000000002,28.189,59.4138,3.8851000000000004,2.3058,9.0355,1.7932000000000003,21.1236
503,15.749999999999998,0.0521,0.0176,9.815,0.0232,0.0848,32.3512,0.126,8.8,0.5377,-5686.75,-1.2209000000000008,30.0565,57.1928,5.873,2.3259,8.7897,2.5449,21.2209
504,15.749999999999998,0.047299999999999995,0.0232,10.9363,0.038500000000000006,0.0776,26.6598,0.106,9.99,0.7613,-6487.25,27.68911468303499,18.2111,58.9968,6.8027,2.3712,9.094,2.4929,10.9736
505,15.81,0.0794,0.0053,11.9089,0.019,0.0806,18.3374,0.153,9.58,0.7643,-5461.75,-0.6600000000000011,26.042499999999997,57.87149999999999,6.643200000000001,2.3495,8.9635,2.5426,20.66
506,15.94,0.0667,0.0148,10.6055,0.023399999999999997,0.0662,26.9538,0.141,18.421428200122122,1.0478,-5797.0,3.4390999999999976,23.7055,59.019999999999996,12.572534636098244,2.3793,8.8889,4.8309,16.5609
507,15.79,0.0511,0.0059,9.2876,0.0179,0.0353,24.5921,0.11700000000000002,4.67,0.8571,-5621.0,1.0400000000000007,26.2629,58.8229,3.251,2.2825999999999995,8.8355,1.3516,18.96
508,15.79,0.061,0.0127,11.1474,0.0176,0.0979,22.7234,0.145,4.81,0.4443,-5342.0,-6.5027,34.1725,60.3325,3.3019,2.2729,8.7286,1.7074,26.5027
509,15.9,0.0897,0.0065,15.0348,0.0218,0.1067,26.893100000000004,0.2,6.58,0.7611,-5615.0,3.9982000000000015,24.7718,59.131,4.4321,2.4201,8.6472,2.0406,16.0018
510,15.79,0.042,0.0102,6.8477,0.024699999999999996,0.1087,49.7102,0.08700000000000001,9.82,1.0143,-5344.25,-0.24359999999999962,27.8252,58.1438,6.4864,2.2864,8.8078,3.151,20.2436
511,15.94,0.0527,0.0179,9.4045,0.0206,0.1058,19.8547,0.122,5.53,0.5284,-5606.25,6.349099999999998,16.3432,59.0142,3.6306,2.4237,8.8424,1.5858,13.6509
512,15.84,0.0277,0.0132,4.599500000000001,0.0217,0.0913,16.7686,0.059,6.85,0.6335,-5476.5,0.7635999999999986,26.0317,59.2198,4.7589,2.4025,9.0425,2.2191,19.2364
513,15.71,0.0486,0.0174,8.6989,0.0197,0.0622,14.3064,0.115,16.4,0.8230999999999999,-5762.75,6.172699999999999,21.2711,59.1045,10.9203,2.349,8.3542,4.3064,13.8273
514,15.84,0.0611,0.010100000000000001,10.1002,0.0209,0.0713,19.195,0.131,11.02,1.0631,-5619.25,0.45269999999999955,27.2483,58.950799999999994,7.173,2.3938,8.7932,3.3488,19.5473
515,15.79,0.0267,0.029000000000000005,4.5224,0.0173,0.0937,19.2374,0.058,18.421428200122122,1.1815,-5584.5,18.6045,31.416,59.2055,12.572534636098244,2.3971,8.6013,5.233659006424407,21.3955
516,15.79,0.0498,0.0196,9.0197,0.0178,0.09970000000000001,27.7431,0.118,8.56,0.9186,-5377.75,-1.6109000000000007,25.3309,59.08650000000001,5.824,2.292,8.4537,2.7454,21.6109
517,15.96,0.0604,0.0053,13.3836,0.0208,0.105,21.3129,0.133,6.05,1.0189,-6475.5,1.49,24.3465,58.4683,4.0638,2.3063,8.5779,2.161,18.51
518,15.8,0.0372,0.0178,8.7768,0.0137,0.108,10.7413,0.08700000000000001,8.0,0.9725,-6410.750000000001,1.7617999999999996,23.5304,59.184999999999995,5.5131,2.3625,8.3436,2.5516000000000005,18.2382
519,15.920000000000002,0.0604,0.0099,9.5906,0.0196,0.0989,23.778300000000005,0.123,5.45,0.6144,-5092.25,0.4263999999999991,28.6582,60.145700000000005,3.7573,2.2474,8.7187,1.7787,19.5736
520,15.749999999999998,0.0513,0.0064,12.6381,0.0278,0.07749999999999999,19.5946,0.123,5.78,0.6987,-6389.500000000001,2.9409000000000005,22.3822,58.61430000000001,3.9316,2.3162,9.7836,1.9795000000000003,17.0591
521,15.89,0.0677,0.0254,11.2608,0.0397,0.0734,11.7214,0.14,5.16,0.6901,-6030.25,16.5255,32.6465,55.30217167498311,3.6188,2.3582999999999994,9.2405,1.7499,23.4745
522,15.909999999999998,0.0624,0.0276,10.2504,0.0216,0.1003,21.2202,0.132,7.44,0.9725,-5742.25,1.8181999999999994,23.2779,58.7173,5.0858,2.3128,8.5266,2.0604,18.1818
523,16.04,0.048,0.0138,8.1097,0.022399999999999996,0.0806,22.8706,0.105,6.61,1.0918,-5561.0,-1.1927000000000008,27.0988,57.9682,4.5512999999999995,2.2689,8.5459,1.9166000000000003,21.1927
524,15.71,0.0777,0.0144,13.1313,0.0239,0.0892,66.37576594608113,0.169,14.29,0.8615999999999999,-5575.0,2.8690999999999995,24.2974,57.094,9.6984,2.2732,8.6695,3.7396,17.1309
525,15.522198162765287,0.021,0.011100000000000002,3.8156000000000003,0.0316,0.0782,19.7666,0.048,5.51,0.7663,-5624.25,1.7700000000000016,25.7166,57.807700000000004,3.7064000000000004,2.3144,8.7219,1.8665,18.23
526,15.81,0.076,0.0088,13.1636,0.0225,0.0811,18.0449,0.16799999999999998,10.3,0.5799,-5412.5,3.3599999999999994,25.3734,56.9709,7.030200000000001,2.3495,8.7568,2.7846,16.64
